Twinned,Orientation,Strain_level,Grain_size,Triple_points,Near_edge,T_SF1,T_SF2,T_SF3,T_SF4,T_SF5,T_SF6,S_SF1,S_SF2,S_SF3,Neighbor_grain_n,Max_B-b_m,Min_B-b_m,Mean_B-b_m,Max_B-t_m,Min_B-t_m,Mean_B-t_m,Max_Gbmisang,Min_Gbmisang,Mean_Gbmisang,Max_deltaGs,Min_deltaGs,Mean_deltaGs,Max_deltaBSF,Min_deltaBSF,Mean_deltaBSF
0,90,0.06,2.83,4,0,-0.0705,-0.0748,-0.1718,-0.1783,-0.4793,-0.4901,0.0775,0.0674,0.0101,4,0.9687,0.5136,0.7905,0.8139,0.0191,0.3374,41.91,13.56,27.35,7.79,2.34,4.97,0.3839,-0.0350,0.1246
0,90,0.06,6.48,7,0,-0.0183,-0.0188,-0.2813,-0.2832,-0.4455,-0.4479,0.0197,0.0132,0.0065,7,0.9627,0.5314,0.8515,0.9045,0.0004,0.3202,46.53,13.01,25.66,9.24,-4.20,1.21,0.4743,0.0756,0.1759
0,90,0.06,3.81,5,0,0.0546,0.0460,-0.1607,-0.1938,-0.3000,-0.3417,0.3340,0.2247,0.1093,5,0.9243,0.0928,0.5729,0.9728,0.0018,0.2944,68.59,16.71,40.68,4.53,-1.43,1.84,0.1199,-0.2508,-0.0688
0,90,0.06,7.28,8,0,0.1476,0.1364,-0.0211,-0.0664,-0.1253,-0.1816,0.4538,0.3017,0.1521,8,0.8876,0.1569,0.5177,0.8422,0.0005,0.2974,70.97,23.77,49.74,3.86,-4.90,-1.44,0.0188,-0.4318,-0.2186
0,90,0.06,11.57,7,0,0.2957,0.2752,0.2436,0.2023,0.1508,0.0890,0.4604,0.3677,0.0927,7,0.4879,0.1772,0.3062,0.9466,0.0002,0.3420,61.75,40.87,52.42,-2.06,-6.35,-3.67,-0.0911,-0.4520,-0.2947
0,90,0.06,5.14,3,0,0.0570,0.0564,-0.2517,-0.2624,-0.2869,-0.2982,0.3175,0.1627,0.1548,3,0.9109,0.7683,0.8364,0.8667,0.0279,0.3353,32.03,23.75,28.60,4.41,0.02,1.63,0.1438,-0.1861,-0.0077
0,90,0.06,6.91,5,0,-0.1058,-0.1100,-0.1338,-0.1385,-0.4893,-0.4981,0.0605,0.0583,0.0023,5,0.7423,0.3662,0.5321,0.9259,0.0009,0.3226,51.79,24.11,39.28,11.84,-2.74,4.64,0.3653,0.0908,0.2200
0,90,0.06,11.56,7,0,-0.0052,-0.0234,-0.0678,-0.0925,-0.3474,-0.3903,0.3018,0.2727,0.0292,7,0.8313,0.2373,0.5805,0.9674,0.0001,0.3253,54.84,26.30,41.26,5.48,-7.55,-2.77,0.1853,-0.2880,-0.0623
0,90,0.06,4.56,6,0,0.0093,0.0020,-0.2040,-0.2266,-0.3840,-0.4140,0.2350,0.1662,0.0687,6,0.9707,0.1140,0.6873,0.9309,0.0043,0.2924,83.70,13.13,38.71,4.99,-1.09,2.42,0.1671,-0.1563,-0.0194
0,90,0.06,10.51,7,0,-0.0384,-0.0464,-0.1723,-0.1870,-0.4416,-0.4643,0.1667,0.1371,0.0296,7,0.9329,0.3790,0.6600,0.9299,0.0025,0.3473,52.00,19.55,34.53,3.33,-6.90,-2.25,0.2692,-0.0360,0.1374
0,90,0.06,8.00,4,0,0.0032,-0.0014,-0.2485,-0.2667,-0.4000,-0.4227,0.1825,0.1215,0.0610,4,0.9387,0.2392,0.7108,0.7538,0.0018,0.3004,78.75,14.52,34.41,9.11,-1.11,3.19,0.1993,-0.1788,-0.0225
0,90,0.06,17.11,9,0,0.0020,0.0012,-0.3323,-0.3417,-0.3903,-0.4006,0.0879,0.0492,0.0387,9,0.8927,0.5571,0.7549,0.9002,0.0048,0.3370,46.73,21.72,34.03,-1.38,-13.78,-7.41,0.3524,0.0349,0.1981
0,90,0.06,6.19,7,0,-0.0336,-0.0506,-0.0784,-0.0994,-0.3822,-0.4203,0.2638,0.2461,0.0177,7,0.8988,0.0372,0.5543,0.9675,0.0052,0.3088,91.34,18.94,44.57,6.66,-2.38,-0.03,0.1480,-0.2541,-0.0667
0,90,0.06,8.96,6,0,-0.0606,-0.0764,-0.0834,-0.1009,-0.4106,-0.4438,0.2268,0.2192,0.0076,6,0.9664,0.2413,0.6884,0.9412,0.0115,0.3208,61.85,14.19,31.70,3.43,-2.09,0.44,0.2646,-0.2087,0.0186
0,90,0.06,10.80,7,0,-0.0009,-0.0053,-0.2482,-0.2651,-0.4077,-0.4290,0.1708,0.1151,0.0557,7,0.9480,0.4283,0.6645,0.9429,0.0001,0.3408,50.20,16.38,33.99,2.28,-7.47,-1.91,0.3107,-0.0480,0.1415
0,90,0.06,5.83,7,0,0.0018,-0.0023,-0.2540,-0.2713,-0.4028,-0.4243,0.1732,0.1146,0.0586,7,0.9687,0.6537,0.8736,0.8150,0.0128,0.3308,39.69,13.53,23.28,4.78,-3.01,1.09,0.1586,-0.1535,-0.0595
0,90,0.06,8.58,4,0,0.0204,-0.0029,-0.0091,-0.0363,-0.2838,-0.3344,0.3478,0.3302,0.0176,4,0.7143,0.2095,0.4713,0.8685,0.0139,0.3386,65.11,29.19,41.29,5.38,-1.11,1.50,0.0713,-0.3478,-0.1117
0,90,0.06,10.39,5,0,-0.0064,-0.0087,-0.2818,-0.2926,-0.4202,-0.4333,0.1073,0.0693,0.0380,5,0.8746,0.4164,0.5807,0.9145,0.0032,0.3254,55.77,23.22,42.98,3.57,-1.90,0.01,0.3186,0.2037,0.2770
0,90,0.06,11.14,10,0,0.1767,0.1647,0.0260,-0.0209,-0.0714,-0.1303,0.4726,0.3165,0.1561,10,0.9821,0.2779,0.6219,0.9896,0.0002,0.3384,59.53,10.73,40.00,0.65,-8.88,-4.91,0.0145,-0.4277,-0.2049
0,90,0.06,4.89,4,0,0.0469,0.0395,-0.1833,-0.2148,-0.3147,-0.3535,0.3140,0.2066,0.1074,4,0.9481,0.6030,0.8233,0.7436,0.0258,0.3149,29.93,18.61,24.28,8.82,2.57,4.91,0.0857,-0.3139,-0.1147
0,90,0.06,13.89,10,0,-0.0067,-0.0208,-0.0295,-0.0453,-0.3164,-0.3636,0.3205,0.3129,0.0075,10,0.7194,0.0560,0.4850,0.9596,0.0000,0.2851,89.02,27.93,51.16,4.86,-10.26,-6.30,0.0778,-0.3067,-0.1540
0,90,0.06,5.22,4,0,-0.0036,-0.0039,-0.3323,-0.3346,-0.4090,-0.4115,0.0209,0.0121,0.0088,4,0.9296,0.3685,0.7576,0.7864,0.0199,0.3204,61.75,18.00,31.89,6.35,0.42,3.15,0.4395,0.1038,0.2876
0,90,0.06,4.19,5,0,0.0484,0.0468,-0.2570,-0.2884,-0.2893,-0.3223,0.2956,0.1584,0.1372,5,0.9480,0.3001,0.6025,0.8034,0.0006,0.3047,58.56,16.38,44.22,6.61,2.19,4.27,0.1859,-0.2918,-0.0808
0,90,0.06,11.79,7,0,0.1950,0.1922,0.0039,-0.0176,-0.0492,-0.0735,0.4871,0.2619,0.2252,8,0.9821,0.1227,0.6206,0.9342,0.0004,0.3123,78.01,10.73,41.77,-0.24,-9.53,-5.15,-0.0145,-0.4733,-0.2167
0,90,0.06,7.46,6,0,-0.0104,-0.0104,-0.3073,-0.3073,-0.4307,-0.4307,0.0001,0.0000,0.0000,6,0.8807,0.3068,0.6947,0.8829,0.0130,0.3353,56.98,20.23,34.49,6.49,-2.57,2.10,0.4191,0.1103,0.3160
0,90,0.06,4.17,5,0,0.0117,0.0116,-0.3428,-0.3477,-0.3597,-0.3647,0.1514,0.0764,0.0749,5,0.9283,0.6179,0.7736,0.8326,0.0173,0.3145,43.33,20.98,34.46,9.72,2.15,4.65,0.2745,-0.0924,0.0416
0,90,0.06,11.26,7,0,0.0078,0.0072,-0.3368,-0.3507,-0.3680,-0.3825,0.1272,0.0677,0.0595,7,0.9407,0.4835,0.7850,0.9332,0.0002,0.3282,48.59,18.05,31.47,2.58,-7.64,-2.89,0.3642,-0.1091,0.0808
0,90,0.06,15.72,8,0,0.0202,0.0184,-0.2950,-0.3168,-0.3524,-0.3761,0.2034,0.1142,0.0892,8,0.8817,0.4129,0.6885,0.9334,0.0003,0.3189,51.68,22.06,37.64,1.38,-13.44,-5.00,0.2905,-0.1837,0.0652
0,90,0.06,3.72,2,1,-0.0610,-0.0671,-0.1693,-0.1791,-0.4669,-0.4828,0.1151,0.0988,0.0163,3,0.9250,0.6606,0.7510,0.8653,0.0066,0.3128,49.94,21.91,34.87,13.31,2.10,7.01,0.3116,0.1148,0.1953
0,90,0.06,10.26,7,0,-0.0429,-0.0489,-0.1889,-0.2005,-0.4549,-0.4726,0.1307,0.1059,0.0248,7,0.8509,0.4555,0.6436,0.9144,0.0002,0.3087,58.38,21.46,41.13,2.14,-7.15,-1.22,0.3337,-0.1012,0.1494
0,90,0.06,6.89,5,0,-0.0730,-0.0732,-0.1847,-0.1850,-0.4902,-0.4907,0.0037,0.0032,0.0005,5,0.4918,0.2320,0.3256,0.5813,0.0082,0.1861,78.75,57.03,70.65,5.81,-2.70,0.98,0.3781,0.1631,0.2518
0,90,0.06,12.85,10,0,-0.0617,-0.0624,-0.1997,-0.2009,-0.4847,-0.4866,0.0138,0.0114,0.0024,10,0.8812,0.3893,0.6715,0.9699,0.0013,0.3195,61.14,22.04,34.25,1.04,-9.22,-6.43,0.4645,-0.0119,0.2770
0,90,0.06,7.02,5,0,0.0758,0.0754,-0.2183,-0.2251,-0.2582,-0.2655,0.3586,0.1823,0.1763,6,0.9070,0.0002,0.6078,0.9499,0.0152,0.3371,89.88,19.79,44.89,4.12,-4.91,-1.50,0.1140,-0.3384,-0.1022
0,90,0.06,13.84,10,0,0.0373,0.0332,-0.2397,-0.2683,-0.3278,-0.3605,0.2736,0.1641,0.1095,10,0.9374,0.2422,0.7137,0.9733,0.0032,0.3390,62.24,18.05,34.13,-1.43,-11.45,-6.30,0.2028,-0.2632,-0.0515
0,90,0.06,7.57,7,0,0.0048,0.0047,-0.3577,-0.3631,-0.3686,-0.3740,0.0974,0.0492,0.0482,7,0.9686,0.7194,0.8892,0.8880,0.0112,0.3391,32.44,11.30,20.92,8.15,-2.30,1.02,0.3756,-0.0777,0.1101
0,90,0.06,9.56,11,0,-0.0077,-0.0111,-0.2615,-0.2746,-0.4217,-0.4381,0.1314,0.0883,0.0431,11,0.9833,0.5436,0.8142,0.9176,0.0001,0.3391,47.21,10.40,27.62,-1.08,-6.73,-4.01,0.3300,-0.0539,0.1046
0,90,0.06,6.74,5,0,-0.0247,-0.0369,-0.1321,-0.1522,-0.4053,-0.4376,0.2344,0.1991,0.0353,5,0.6891,0.0489,0.4626,0.7360,0.0012,0.2913,89.22,19.73,42.29,3.52,-3.26,-0.53,0.1676,-0.1558,0.0237
0,90,0.06,3.23,2,0,-0.0916,-0.0929,-0.1587,-0.1604,-0.4937,-0.4969,0.0220,0.0201,0.0019,4,0.8228,0.2444,0.5731,0.8081,0.0029,0.2840,60.95,30.66,45.74,5.10,-0.63,3.07,0.4318,0.0612,0.2771
0,90,0.06,3.85,5,0,0.0181,0.0163,-0.2987,-0.3195,-0.3569,-0.3795,0.1939,0.1090,0.0849,5,0.8695,0.3343,0.6096,0.9322,0.0065,0.3545,56.20,21.97,39.42,7.29,1.67,3.62,0.2787,-0.0412,0.1712
0,90,0.06,17.03,14,0,0.0367,0.0323,-0.2345,-0.2629,-0.3304,-0.3633,0.2744,0.1671,0.1073,14,0.9483,0.2853,0.7797,0.9985,0.0012,0.3312,60.94,18.10,31.59,-5.12,-13.45,-10.41,0.1811,-0.2606,0.0254
0,90,0.06,8.27,6,0,0.2158,0.2075,0.0635,0.0126,0.0050,-0.0542,0.4914,0.3011,0.1903,6,0.6866,0.2268,0.4152,0.9592,0.0003,0.3454,63.94,34.75,51.80,4.12,-4.65,0.27,-0.2142,-0.4733,-0.3381
0,90,0.06,10.26,8,0,0.0782,0.0522,0.0450,0.0132,-0.1929,-0.2506,0.3997,0.3738,0.0259,8,0.8972,0.0028,0.5553,0.8750,0.0052,0.3230,90.05,19.28,37.04,3.46,-8.18,-4.03,0.0024,-0.3249,-0.1744
0,90,0.06,6.32,6,0,-0.0568,-0.0618,-0.1829,-0.1915,-0.4694,-0.4830,0.0992,0.0831,0.0161,6,0.9785,0.6373,0.8410,0.8394,0.0014,0.3174,50.44,11.76,28.23,7.56,-2.15,0.71,0.2213,-0.0402,0.0873
0,90,0.06,4.27,5,0,-0.0107,-0.0136,-0.2658,-0.2770,-0.4278,-0.4418,0.1128,0.0758,0.0369,5,0.9785,0.6334,0.8645,0.6963,0.0156,0.3136,50.30,11.76,25.68,9.62,0.79,3.37,0.2077,-0.0961,0.0568
0,90,0.06,3.45,3,0,0.1327,0.1235,-0.0577,-0.1024,-0.1517,-0.2056,0.4409,0.2821,0.1588,4,0.8264,0.3651,0.6708,0.8934,0.0012,0.3344,55.73,27.84,39.10,8.34,4.57,5.75,0.0462,-0.4358,-0.2010
1,90,0.06,9.10,7,0,0.1191,0.0926,0.0801,0.0457,-0.1306,-0.1915,0.4259,0.3904,0.0355,7,0.9608,0.1300,0.5650,0.9188,0.0011,0.3310,69.87,15.85,42.62,4.85,-4.93,0.33,-0.0080,-0.4237,-0.2674
0,90,0.06,5.06,4,0,-0.0872,-0.0881,-0.1648,-0.1662,-0.4933,-0.4957,0.0167,0.0150,0.0017,4,0.9617,0.7194,0.8457,0.7528,0.0132,0.3172,44.13,14.84,29.39,8.82,-0.79,2.58,0.3037,0.0961,0.2086
0,90,0.06,3.62,4,0,0.0095,0.0088,-0.3331,-0.3483,-0.3647,-0.3806,0.1388,0.0739,0.0648,4,0.9177,0.4038,0.7571,0.8969,0.0083,0.3247,51.61,23.07,33.46,7.64,3.18,4.68,0.3527,-0.1201,0.0535
0,90,0.06,5.05,7,0,0.0401,0.0377,-0.2588,-0.2883,-0.3127,-0.3447,0.2743,0.1538,0.1206,7,0.8539,0.1731,0.6429,0.9749,0.0026,0.3185,65.86,26.37,41.56,7.80,-1.28,1.67,0.2063,-0.2606,-0.0812
0,90,0.06,8.33,6,0,-0.0033,-0.0047,-0.3074,-0.3161,-0.4118,-0.4218,0.0832,0.0506,0.0326,7,0.8335,0.2237,0.6119,0.9299,0.0021,0.2851,70.97,29.49,46.24,-0.42,-5.10,-3.01,0.3974,-0.0612,0.2157
0,90,0.06,6.40,5,0,-0.0144,-0.0147,-0.2932,-0.2946,-0.4387,-0.4404,0.0138,0.0090,0.0048,6,0.9696,0.5525,0.8037,0.8623,0.0008,0.3371,46.61,13.93,28.36,10.63,-3.98,2.91,0.4733,-0.0087,0.2386
0,90,0.06,2.11,3,0,-0.0920,-0.0932,-0.1584,-0.1601,-0.4940,-0.4969,0.0202,0.0185,0.0017,4,0.6287,0.1646,0.4699,0.8066,0.0009,0.2780,74.85,44.11,54.72,4.91,0.49,2.83,0.3557,0.2261,0.3001
0,90,0.06,4.20,4,0,0.0819,0.0696,-0.0908,-0.1280,-0.2458,-0.2953,0.3868,0.2760,0.1108,4,0.8559,0.6908,0.7840,0.8358,0.0631,0.3343,38.57,18.02,27.86,12.84,-1.77,5.25,0.0075,-0.3730,-0.2013
0,90,0.06,2.07,4,0,-0.0336,-0.0441,-0.1485,-0.1661,-0.4241,-0.4522,0.2043,0.1722,0.0321,4,0.8972,0.6541,0.7722,0.7119,0.0030,0.3178,37.29,19.28,27.54,8.18,0.74,3.98,0.1954,-0.1411,-0.0261
0,90,0.06,5.77,6,0,0.0207,0.0172,-0.2651,-0.2880,-0.3614,-0.3878,0.2199,0.1331,0.0868,6,0.9356,0.3188,0.7466,0.8393,0.0035,0.3215,56.82,19.94,34.45,8.11,-2.23,2.47,0.2584,-0.2061,-0.0197
0,90,0.06,3.77,4,0,0.2744,0.2584,0.1912,0.1454,0.1077,0.0459,0.4806,0.3474,0.1332,4,0.5641,0.1731,0.3651,0.9587,0.0003,0.3441,67.38,39.82,54.68,4.56,0.15,2.53,-0.2063,-0.3974,-0.2992
0,90,0.06,9.39,5,1,0.0807,0.0760,-0.1738,-0.2128,-0.2413,-0.2850,0.3694,0.2159,0.1534,6,0.9601,0.4879,0.7952,0.8710,0.0040,0.3375,40.87,14.78,27.48,2.18,-5.36,-2.62,0.0911,-0.3610,-0.1732
0,90,0.06,6.87,7,0,-0.0208,-0.0250,-0.2339,-0.2458,-0.4397,-0.4557,0.1247,0.0906,0.0341,7,0.9568,0.2768,0.7506,0.8081,0.0021,0.3296,59.80,12.28,28.85,4.70,-1.65,1.16,0.3473,-0.1038,0.1716
0,90,0.06,5.98,4,0,-0.0471,-0.0509,-0.2040,-0.2116,-0.4674,-0.4789,0.0853,0.0683,0.0170,4,0.9233,0.6670,0.8072,0.8676,0.0022,0.3281,38.37,21.39,30.50,7.86,0.89,4.06,0.2868,-0.0666,0.1126
0,90,0.06,6.19,4,0,-0.0102,-0.0286,-0.0655,-0.0896,-0.3510,-0.3935,0.2977,0.2723,0.0254,4,0.8691,0.5290,0.6437,0.9564,0.0012,0.3350,52.83,22.04,36.85,6.65,-1.14,1.59,0.1806,-0.2839,-0.0789
0,90,0.06,2.60,3,0,0.0191,0.0062,-0.1257,-0.1529,-0.3480,-0.3881,0.3006,0.2365,0.0641,5,0.9827,0.5949,0.7704,0.6315,0.0067,0.2804,47.28,10.66,32.87,5.31,-0.49,1.87,0.0307,-0.2804,-0.1238
0,90,0.06,2.43,4,0,-0.0749,-0.0782,-0.1717,-0.1767,-0.4841,-0.4924,0.0593,0.0519,0.0074,4,0.9696,0.4965,0.7442,0.8596,0.0771,0.3414,28.96,13.93,20.98,9.49,1.77,5.42,0.3349,-0.0542,0.1407
0,90,0.06,4.15,5,0,0.0810,0.0775,-0.1843,-0.2238,-0.2355,-0.2785,0.3686,0.2078,0.1608,5,0.9283,0.5997,0.7919,0.6143,0.0002,0.2803,45.41,21.33,33.88,12.89,1.45,4.75,0.0869,-0.0942,-0.0075
0,90,0.06,5.63,5,0,0.0378,0.0330,-0.2281,-0.2570,-0.3291,-0.3628,0.2794,0.1720,0.1074,5,0.9601,0.1030,0.7586,0.7344,0.0370,0.3301,74.72,14.78,30.25,3.75,-1.00,0.68,0.1927,-0.2585,-0.0067
0,90,0.06,4.29,6,0,-0.0747,-0.0864,-0.1127,-0.1264,-0.4448,-0.4702,0.1751,0.1658,0.0093,6,0.9224,0.4987,0.6832,0.8858,0.0010,0.3010,49.67,20.52,35.99,5.97,-2.22,1.56,0.2246,-0.1119,0.0537
0,90,0.06,8.11,7,0,0.0104,0.0090,-0.3152,-0.3316,-0.3719,-0.3897,0.1528,0.0854,0.0673,7,0.8695,0.4141,0.7163,0.9408,0.0056,0.3445,53.28,21.97,34.17,3.68,-4.66,-1.30,0.3343,0.0412,0.2197
0,90,0.06,4.56,4,0,0.0218,0.0093,-0.1301,-0.1577,-0.3460,-0.3860,0.3018,0.2343,0.0675,4,0.9088,0.7256,0.7948,0.7791,0.0105,0.3208,44.60,24.56,35.68,12.47,2.45,6.26,0.1537,-0.0274,0.0724
0,90,0.06,5.82,4,1,0.1161,0.1026,-0.0412,-0.0822,-0.1823,-0.2369,0.4266,0.3041,0.1226,5,0.7945,0.3060,0.6258,0.9404,0.0086,0.3269,61.74,32.75,43.06,11.21,-2.80,0.88,-0.0580,-0.3116,-0.1516
0,90,0.06,12.34,10,0,0.1576,0.1563,-0.0674,-0.0792,-0.1187,-0.1318,0.4643,0.2406,0.2237,11,0.9785,0.4848,0.7629,0.9120,0.0007,0.3261,53.09,11.50,31.46,0.74,-10.48,-5.33,0.0172,-0.4349,-0.1990
0,90,0.06,5.27,4,0,0.0047,0.0046,-0.3543,-0.3650,-0.3666,-0.3776,0.0971,0.0497,0.0473,4,0.9618,0.7963,0.8992,0.7915,0.0077,0.3321,27.36,11.30,20.11,2.87,-0.61,1.70,0.2348,-0.0329,0.0649
0,90,0.06,7.78,9,0,-0.0285,-0.0326,-0.2261,-0.2364,-0.4495,-0.4639,0.1103,0.0825,0.0278,9,0.9482,0.3302,0.6844,0.8710,0.0032,0.2964,59.78,17.29,37.90,6.18,-5.21,-0.99,0.3417,-0.1103,0.0855
0,90,0.06,3.62,4,0,-0.0533,-0.0589,-0.1824,-0.1921,-0.4649,-0.4802,0.1115,0.0929,0.0186,4,0.9833,0.8076,0.8959,0.8161,0.0009,0.3334,31.78,10.40,22.18,5.93,0.93,3.75,0.2718,0.0199,0.1849
0,90,0.06,2.57,4,0,0.1457,0.1325,-0.0072,-0.0512,-0.1285,-0.1857,0.4520,0.3146,0.1375,4,0.9337,0.3302,0.7023,0.8636,0.0025,0.3304,59.78,17.77,36.58,11.39,2.44,5.89,-0.0341,-0.4173,-0.2332
0,90,0.06,13.96,11,0,0.1061,0.0912,-0.0389,-0.0782,-0.1978,-0.2521,0.4179,0.3091,0.1088,11,0.9608,0.1663,0.5996,0.8918,0.0021,0.3247,66.47,15.85,41.02,-3.13,-11.39,-6.84,0.0341,-0.4178,-0.1718
0,90,0.06,3.54,4,0,0.0003,-0.0019,-0.2933,-0.3061,-0.4047,-0.4197,0.1240,0.0765,0.0475,4,0.9541,0.3682,0.7651,0.9650,0.0032,0.3282,54.67,17.41,31.83,5.00,2.23,3.57,0.3543,-0.0366,0.1344
0,90,0.06,12.41,6,0,0.0066,-0.0042,-0.1543,-0.1786,-0.3753,-0.4104,0.2657,0.2052,0.0605,6,0.9257,0.5499,0.7170,0.9035,0.0005,0.3443,45.13,18.67,31.02,1.43,-5.65,-2.26,0.1043,-0.2024,-0.0517
0,90,0.06,2.13,1,0,-0.0098,-0.0137,-0.2504,-0.2640,-0.4242,-0.4417,0.1392,0.0958,0.0434,2,0.7575,0.4848,0.6211,0.8899,0.0050,0.3117,53.09,34.90,43.99,10.21,4.14,7.18,0.3251,0.1193,0.2222
0,90,0.06,4.03,3,1,-0.0011,-0.0013,-0.3457,-0.3492,-0.3957,-0.3994,0.0319,0.0176,0.0143,4,0.7998,0.7045,0.7526,0.9289,0.0111,0.3447,38.23,27.29,32.77,5.36,-1.30,2.27,0.3522,0.2853,0.3298
0,90,0.06,6.38,5,0,0.0058,-0.0036,-0.1734,-0.1969,-0.3824,-0.4152,0.2511,0.1884,0.0626,5,0.8829,0.1198,0.5517,0.9238,0.0076,0.2933,71.87,26.52,46.92,6.32,-2.19,2.41,0.2304,-0.2473,0.0701
0,90,0.06,4.33,3,0,-0.0537,-0.0606,-0.1698,-0.1813,-0.4587,-0.4772,0.1340,0.1135,0.0204,3,0.8285,0.5830,0.6837,0.6656,0.0017,0.3308,26.67,21.85,24.15,5.23,2.92,4.10,0.2054,-0.0553,0.0492
0,90,0.06,2.81,4,0,-0.0187,-0.0205,-0.2687,-0.2749,-0.4437,-0.4516,0.0632,0.0433,0.0199,4,0.9839,0.5883,0.7579,0.7630,0.0040,0.3299,34.92,10.19,25.74,4.03,-0.74,1.68,0.3297,0.0116,0.1486
0,90,0.06,7.01,5,0,0.1511,0.1367,0.0093,-0.0345,-0.1178,-0.1760,0.4555,0.3242,0.1313,5,0.9672,0.6757,0.8128,0.7622,0.0100,0.3237,39.37,11.65,25.13,10.02,-2.87,1.40,-0.0827,-0.1811,-0.1184
0,90,0.06,4.64,5,0,0.0572,0.0371,-0.0260,-0.0581,-0.2569,-0.3091,0.3762,0.3226,0.0536,5,0.9502,0.0039,0.6957,0.8957,0.0016,0.3166,84.93,15.20,35.99,4.75,-0.61,1.95,0.0959,-0.3443,-0.0822
0,90,0.06,8.15,8,0,0.0631,0.0614,-0.2305,-0.2597,-0.2668,-0.2977,0.3318,0.1774,0.1544,8,0.9266,0.6537,0.8097,0.9420,0.0330,0.3204,43.07,16.32,30.53,1.41,-4.52,-2.10,0.0515,-0.2929,-0.1947
0,90,0.06,6.27,5,0,0.0118,0.0101,-0.3077,-0.3252,-0.3712,-0.3903,0.1636,0.0927,0.0709,5,0.8730,0.7325,0.8205,0.8346,0.0251,0.3315,39.46,26.45,29.95,0.56,-2.00,-0.31,0.1481,-0.0811,0.0072
0,90,0.06,3.02,2,1,0.0565,0.0482,-0.1624,-0.1959,-0.2964,-0.3382,0.3362,0.2239,0.1123,3,0.9705,0.3060,0.6290,0.9203,0.0019,0.3298,61.74,12.45,37.86,5.86,2.57,3.74,0.0904,-0.0817,-0.0155
0,90,0.06,3.88,4,0,-0.0992,-0.0995,-0.1518,-0.1521,-0.4968,-0.4974,0.0043,0.0040,0.0003,4,0.8595,0.4384,0.6823,0.8338,0.0341,0.3115,44.18,24.91,31.59,12.13,2.33,5.33,0.3790,0.0603,0.1540
0,90,0.06,5.52,6,0,0.3923,0.3732,0.3730,0.3405,0.3221,0.2704,0.3759,0.3160,0.0599,6,0.7575,0.0002,0.3588,0.8635,0.0009,0.3072,89.88,34.05,59.06,1.50,-3.41,-0.90,0.0899,-0.3557,-0.1167
0,90,0.06,8.18,6,0,0.0100,-0.0016,-0.1444,-0.1696,-0.3671,-0.4039,0.2772,0.2159,0.0613,6,0.9664,0.2268,0.8220,0.9130,0.0132,0.3361,63.94,12.28,25.50,3.01,-1.37,0.63,0.2142,-0.1525,-0.0088
0,90,0.06,12.70,9,0,0.0845,0.0761,-0.1307,-0.1693,-0.2428,-0.2897,0.3818,0.2469,0.1348,9,0.9387,0.1123,0.6552,0.9023,0.0001,0.3063,76.95,14.52,39.79,4.41,-6.32,-1.99,0.1043,-0.3781,-0.1071
0,90,0.06,3.36,4,0,-0.0055,-0.0266,-0.0374,-0.0621,-0.3275,-0.3734,0.3153,0.2990,0.0163,4,0.6761,0.2556,0.4681,0.9545,0.0005,0.3516,58.34,30.10,39.74,10.60,0.84,5.62,0.1026,-0.3131,-0.1203
1,90,0.06,5.44,5,0,0.3092,0.2952,0.2339,0.1881,0.1703,0.1105,0.4721,0.3296,0.1425,5,0.2768,0.0039,0.1001,0.8112,0.0046,0.3135,84.93,59.80,74.37,5.75,-0.80,1.91,-0.0959,-0.3473,-0.1851
0,90,0.06,3.42,3,0,0.1142,0.1116,-0.1358,-0.1666,-0.1814,-0.2148,0.4191,0.2271,0.1920,4,0.9799,0.7860,0.8853,0.6778,0.0543,0.3158,38.80,11.51,25.42,8.92,2.85,5.78,0.0624,-0.1606,-0.0178
0,90,0.06,10.14,7,0,0.1823,0.1822,-0.0280,-0.0287,-0.0818,-0.0827,0.4815,0.2413,0.2402,7,0.9785,0.0148,0.6074,0.9528,0.0002,0.3180,88.18,11.50,42.51,2.20,-6.72,-2.25,-0.0172,-0.3107,-0.1322
0,90,0.06,4.56,4,0,0.0893,0.0852,-0.1654,-0.2062,-0.2220,-0.2670,0.3833,0.2194,0.1639,4,0.8988,0.7129,0.8162,0.8023,0.0339,0.3372,38.30,26.04,31.19,3.59,-0.93,2.02,-0.0439,-0.3444,-0.1779
0,90,0.06,8.47,8,0,-0.0717,-0.0761,-0.1698,-0.1764,-0.4794,-0.4904,0.0786,0.0687,0.0100,8,0.9279,0.6396,0.8080,0.7511,0.0042,0.3135,42.10,19.77,26.10,1.08,-4.19,-2.72,0.3143,0.0528,0.1436
0,90,0.06,4.76,6,0,0.0703,0.0466,0.0184,-0.0137,-0.2177,-0.2736,0.3929,0.3552,0.0377,6,0.8379,0.4278,0.6090,0.9026,0.0029,0.2899,64.81,28.48,41.88,6.43,-1.94,1.60,-0.2178,-0.3297,-0.2836
0,90,0.06,7.89,5,0,-0.0111,-0.0123,-0.2914,-0.2974,-0.4307,-0.4379,0.0589,0.0380,0.0209,5,0.9283,0.6716,0.8634,0.9216,0.0195,0.3334,35.96,19.39,25.05,2.94,-3.72,-0.66,0.3669,-0.0567,0.1391
